Annotation ID,User ID,Task,Scene,Preposition,Figure,Ground,Cam Location,Cam Rotation,Time
c8449b6a-9832-4106-88c6-751da722f87b,3,sfg,scene2-sfg,under,box,table.001,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.5753, -0.1676,  0.8006)
            ( 0.8179,  0.1179, -0.5631)
            (-0.0000,  0.9789,  0.2049)>",347.459289550781
7ec72bfa-e7e8-46c0-98a1-91b4c702f0c4,3,sfg,scene2-sfg,under,table.001,paper.002,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.5167, -0.1969,  0.8333)
            ( 0.8561,  0.1188, -0.5029)
            (-0.0000,  0.9733,  0.2300)>",349.842041015625
fb94ce38-175e-407c-ae91-98e5632d71e5,3,sfg,scene2-sfg,under,paper.002,Cube.000,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.4448, -0.2134,  0.8698)
            ( 0.8956,  0.1060, -0.4320)
            (-0.0000,  0.9713,  0.2383)>",352.691345214844
75422f05-8780-455c-b1aa-2f26f20dc6c7,3,sfg,scene2-sfg,under,table.001,notebook,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.3419, -0.2161,  0.9146)
            ( 0.9397,  0.0786, -0.3328)
            (-0.0000,  0.9733,  0.2300)>",354.074340820312
b9b49fda-de09-4c9f-951c-86125ed4770e,3,sfg,scene2-sfg,under,table.001,folder,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.3977, -0.1905,  0.8976)
            ( 0.9175,  0.0826, -0.3890)
            (-0.0000,  0.9783,  0.2077)>",355.207397460937
e53829f1-95e4-41ca-af87-50dc0f46a299,3,sfg,scene2-sfg,under,table.001,Pencil.003,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.4838, -0.1646,  0.8596)
            ( 0.8751,  0.0910, -0.4752)
            (-0.0000,  0.9822,  0.1881)>",357.890075683594
eceaaafb-fe8a-4d95-ad8a-4fa9e4dddc73,3,sfg,scene2-sfg,under,table.001,shelf,"<Vector (-2.3997, 1.0342, 1.7595)>","<Matrix 3x3 ( 0.4448, -0.1154,  0.8882)
            ( 0.8956,  0.0573, -0.4411)
            (-0.0000,  0.9917,  0.1288)>",360.022888183594
46fc131f-a060-4183-aa10-a0e16aee5bad,3,sfg,scene2-sfg,under,jar.001,lamp,"<Vector (-4.1560, 2.4564, 1.3329)>","<Matrix 3x3 ( 0.6186, -0.0296,  0.7852)
            ( 0.7856,  0.0233, -0.6182)
            (-0.0000,  0.9994,  0.0377)>",363.405395507812
cca94a98-a773-47fc-898a-ae16f31c4ac5,3,sfg,scene2-sfg,under,book.001,bookshelf,"<Vector (-4.1560, 2.4564, 1.3329)>","<Matrix 3x3 ( 0.8968, 0.1140, -0.4274)
            (-0.4423, 0.2311, -0.8666)
            (-0.0000, 0.9663,  0.2577)>",366.021423339844
947f1e50-3dfb-41f5-bc9e-4d5872fc70c8,3,sfg,scene2-sfg,under,bookshelf,mug,"<Vector (-4.1560, 2.4564, 1.3329)>","<Matrix 3x3 ( 0.8229, 0.0312, -0.5673)
            (-0.5681, 0.0451, -0.8218)
            (-0.0000, 0.9986,  0.0549)>",372.169921875
eadc9d69-3e53-4eb4-8d24-8f1c2cfeb9b0,3,sfg,scene2-sfg,under,bookshelf,ball,"<Vector (-4.1560, 2.4564, 1.3329)>","<Matrix 3x3 ( 0.9652, -0.0267, -0.2598)
            (-0.2611, -0.0986, -0.9603)
            (-0.0000,  0.9948, -0.1021)>",373.819519042969
6bd7515b-9dea-4aad-9270-dd45d083a8fe,3,sfg,scene2-sfg,under,bookshelf,window,"<Vector (-4.1560, 2.4564, 1.3329)>","<Matrix 3x3 ( 0.9898, -0.0422, -0.1353)
            (-0.1417, -0.2947, -0.9451)
            (-0.0000,  0.9547, -0.2977)>",375.76904296875
66255631-b6b6-437c-925d-bcce640d6cd4,3,sfg,scene2-sfg,on,notebook,table.001,"<Vector (-3.0518, -0.1379, 2.5710)>","<Matrix 3x3 ( 0.6607, -0.2768,  0.6977)
            ( 0.7506,  0.2437, -0.6142)
            (-0.0000,  0.9296,  0.3688)>",387.916076660156
8a4f1abd-9f46-43ed-86e1-1f183790b80c,3,sfg,scene2-sfg,on,folder,table.001,"<Vector (-3.0518, -0.1379, 2.5710)>","<Matrix 3x3 ( 0.6959, -0.2667,  0.6667)
            ( 0.7180,  0.2585, -0.6462)
            (-0.0000,  0.9285,  0.3715)>",388.882507324219
cc2a5d93-482d-444b-bfa9-a5f772eeaf40,3,sfg,scene2-sfg,on,paper.002,table.001,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 ( 0.7577, -0.2850,  0.5871)
            ( 0.6525,  0.3310, -0.6816)
            (-0.0000,  0.8996,  0.4368)>",396.913879394531
b2cc5228-2c33-4c4c-a332-14fc19bdbcb8,3,sfg,scene2-sfg,on,Cube.000,paper.002,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 ( 0.7881, -0.2497,  0.5626)
            ( 0.6154,  0.3198, -0.7204)
            (-0.0000,  0.9141,  0.4057)>",398.330200195312
3738241e-7348-4240-85e4-2b4a8982e04d,3,sfg,scene2-sfg,on,Cube.000,table.001,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.7445, -0.3019,  0.5955)
            (0.6676,  0.3366, -0.6641)
            (0.0000,  0.8920,  0.4522)>",399.429931640625
665b21fb-11f2-4d0d-bb5a-0bf6a13c1538,3,sfg,scene2-sfg,on,lamp,table.001,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.8109, -0.1986,  0.5504)
            (0.5851,  0.2753, -0.7629)
            (0.0000,  0.9407,  0.3395)>",400.779602050781
f37c071d-5990-4909-8c6e-43fb42b49039,3,sfg,scene2-sfg,on,jar.001,lamp,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.8424, -0.1683,  0.5118)
            (0.5388,  0.2632, -0.8003)
            (0.0000,  0.9500,  0.3124)>",402.229248046875
ee76f2f7-5a64-45c7-8c57-7ec8f93a0fcd,3,sfg,scene2-sfg,on,mug.001,table.001,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.8370, -0.1857,  0.5147)
            (0.5471,  0.2841, -0.7874)
            (0.0000,  0.9407,  0.3395)>",403.245666503906
e5598b4e-3e58-4542-b128-16429d5d4a00,3,sfg,scene2-sfg,on,chair.001,Floor,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.9897, -0.0719,  0.1230)
            (0.1425,  0.4997, -0.8545)
            (0.0000,  0.8633,  0.5049)>",406.611511230469
5c50b373-f14f-40b1-849f-a0d55d00190d,3,sfg,scene2-sfg,on,box.001,Floor,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.9950, -0.0501,  0.0852)
            (0.0988,  0.5048, -0.8576)
            (0.0000,  0.8618,  0.5073)>",407.677917480469
a26545b0-ef25-4102-81ab-452c86a0cfb4,3,sfg,scene2-sfg,on,box,Floor,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.8359, -0.3330,  0.4363)
            (0.5488,  0.5072, -0.6645)
            (0.0000,  0.7949,  0.6068)>",410.143981933594
4ac38eed-c11c-4b67-8b45-2bbe94d2afd1,3,sfg,scene2-sfg,on,chair,Floor,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (0.7781, -0.3652,  0.5109)
            (0.6280,  0.4525, -0.6331)
            (0.0000,  0.8136,  0.5816)>",411.710266113281
365b5b64-3b76-49cc-9c18-a52f764c4b62,3,sfg,scene2-sfg,on,jar,shelf,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (-0.2592, 0.0463,  0.9648)
            ( 0.9657, 0.0124,  0.2589)
            ( 0.0000, 0.9989, -0.0480)>",413.776428222656
781c6679-2745-4c57-9121-bb19d2b7807c,3,sfg,scene2-sfg,on,ball.001,jar,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (-0.3969, 0.1535,  0.9050)
            ( 0.9178, 0.0664,  0.3914)
            ( 0.0000, 0.9860, -0.1672)>",415.142761230469
205c5a5c-53f0-4348-8962-8fa42bddb117,3,sfg,scene2-sfg,on,ball.001,shelf,"<Vector (-4.5382, 1.4409, 1.8046)>","<Matrix 3x3 (-0.3374, 0.0237,  0.9411)
            ( 0.9413, 0.0085,  0.3374)
            ( 0.0000, 0.9998, -0.0251)>",416.875671386719
add3e13c-9638-4dba-a289-ccded31faebd,3,sfg,scene2-sfg,on,book,bookshelf,"<Vector (-0.5702, 0.0052, 1.6975)>","<Matrix 3x3 (0.9643, -0.0190,  0.2639)
            (0.2646,  0.0694, -0.9619)
            (0.0000,  0.9975,  0.0720)>",425.723510742187
a9badde0-b734-420f-9b3f-0f3cab617ed1,3,sfg,scene2-sfg,on,mug,bookshelf,"<Vector (-0.5702, 0.0052, 1.6975)>","<Matrix 3x3 (0.9576, -0.0305,  0.2861)
            (0.2877,  0.1016, -0.9524)
            (0.0000,  0.9944,  0.1061)>",426.706604003906
5f93a0f0-8983-4107-81e8-c5681bce20ee,3,sfg,scene2-sfg,on,ball,bookshelf,"<Vector (-0.5702, 0.0052, 1.6975)>","<Matrix 3x3 (0.9373, -0.0409,  0.3460)
            (0.3483,  0.1101, -0.9309)
            (0.0000,  0.9932,  0.1175)>",427.906311035156
80c77c6a-697f-45c4-b342-85481fb9b6df,3,sfg,scene2-sfg,on,banana.004,Floor,"<Vector (-0.5702, 0.0052, 1.6975)>","<Matrix 3x3 (0.7558, -0.2553,  0.6029)
            (0.6547,  0.2948, -0.6961)
            (0.0000,  0.9209,  0.3900)>",431.722045898438
6be98629-1bde-4740-a7fd-5777706a3088,3,sfg,scene2-sfg,on,book.002,Floor,"<Vector (-0.5702, 0.0052, 1.6975)>","<Matrix 3x3 (0.7180, -0.2805,  0.6370)
            (0.6959,  0.2894, -0.6572)
            (0.0000,  0.9152,  0.4031)>",433.421630859375
346448d8-f203-42f6-99da-1e47cbffd226,3,sfg,scene2-sfg,on top of,ball.001,shelf,"<Vector (-0.7784, 0.0572, 2.7924)>","<Matrix 3x3 (0.2172, -0.1616,  0.9627)
            (0.9760,  0.0360, -0.2143)
            (0.0000,  0.9863,  0.1655)>",469.679443359375
ebbda040-a139-4c47-8e7f-1d2f957ac59a,3,sfg,scene2-sfg,on top of,notepad_001,Table,"<Vector (-1.5218, 0.7189, 1.9580)>","<Matrix 3x3 (0.5938, -0.3658,  0.7167)
            (0.8045,  0.2700, -0.5289)
            (0.0000,  0.8907,  0.4547)>",512.568969726563
ae1d2e75-57a6-4ef4-8fbf-8043f6af46b6,5,sfg,scene3-sfg,over,light,Robot,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9428,  0.0200,  0.3327)
            (0.3333, -0.0565, -0.9411)
            (0.0000,  0.9982, -0.0600)>",44.0494995117188
c6008e21-0bce-4464-800d-ce46761699d9,5,sfg,scene3-sfg,below,book.002,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8777, -0.1429,  0.4574)
            (0.4792,  0.2618, -0.8378)
            (0.0000,  0.9545,  0.2982)>",93.3721313476562
188b740b-4e1c-45a6-a9ff-6f789437ffd6,5,sfg,scene3-sfg,below,Robot,ceiling,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9099,  0.2020,  0.3624)
            (0.4149, -0.4431, -0.7947)
            (0.0000,  0.8734, -0.4870)>",105.574737548828
414320d8-c1bd-4988-b10d-23b282b032c3,5,sfg,scene3-sfg,below,table.001,shelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.5980, -0.0229,  0.8012)
            (0.8015,  0.0171, -0.5978)
            (0.0000,  0.9996,  0.0285)>",115.01008605957
f9add543-0faa-4bdc-9dc1-0e4ede0b046a,5,sfg,scene3-sfg,below,Robot,light,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.2715, -0.7435,  0.6111)
            (0.9624,  0.2098, -0.1724)
            (0.0000,  0.6350,  0.7725)>",129.34587097168
ce8b46f0-6e38-4180-a615-4b333fe9feb9,5,sfg,scene3-sfg,under,Table,bowl_001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8163, -0.1131,  0.5664)
            (0.5776,  0.1599, -0.8005)
            (0.0000,  0.9807,  0.1958)>",153.47331237793
4774e99b-3520-4452-ae3c-7bc6219d9bb7,5,sfg,scene3-sfg,under,Table,bowl,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8333, -0.1222,  0.5392)
            (0.5528,  0.1841, -0.8127)
            (0.0000,  0.9753,  0.2210)>",168.66960144043
411cf1dd-7426-41de-a68c-17657459ad80,5,sfg,scene3-sfg,under,Robot,ceiling,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9317,  0.1396,  0.3354)
            (0.3633, -0.3579, -0.8602)
            (0.0000,  0.9233, -0.3842)>",194.046737670898
12cecfd5-e85d-4d8b-abde-881a0264f913,5,sfg,scene3-sfg,under,Robot,light,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9048,  0.1165,  0.4095)
            (0.4257, -0.2476, -0.8703)
            (0.0000,  0.9618, -0.2737)>",199.712020874023
cde1a59d-a6c3-4f80-867b-bf4c7c09ee6b,5,sfg,scene3-sfg,under,book,mug,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9978, -0.0045,  0.0656)
            (0.0657,  0.0683, -0.9955)
            (0.0000,  0.9977,  0.0685)>",206.193771362305
cd71c4e3-37f4-4caf-a038-98ad68c408f0,5,sfg,scene3-sfg,under,jar,ball.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.4697,  0.0731,  0.8798)
            (0.8828, -0.0389, -0.4681)
            (0.0000,  0.9966, -0.0828)>",217.257736206055
c3944913-d983-4650-9b8c-cef41f009f06,5,sfg,scene3-sfg,inside,pear.004,bowl_001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8266, -0.1023,  0.5534)
            (0.5628,  0.1503, -0.8128)
            (0.0000,  0.9834,  0.1818)>",233.370468139648
71726207-be24-4100-b215-e16b17d8e07d,5,sfg,scene3-sfg,inside,apple.000,bowl,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8598, -0.1156,  0.4973)
            (0.5105,  0.1948, -0.8375)
            (0.0000,  0.9740,  0.2265)>",239.885543823242
a78b1ac6-8424-4e36-901e-f4c5dd7f9d6e,5,sfg,scene3-sfg,inside,book,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9959, -0.0069,  0.0894)
            (0.0897,  0.0767, -0.9930)
            (0.0000,  0.9971,  0.0770)>",256.481506347656
0ae52d77-a2ef-45e0-8dd3-5c52077a6a19,5,sfg,scene3-sfg,against,chair.001,wall.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8495, -0.0135,  0.5275)
            (0.5276,  0.0218, -0.8492)
            (0.0000,  0.9997,  0.0256)>",265.829223632812
ada1cb12-4c77-4266-8cd9-7fa66f83e71c,5,sfg,scene3-sfg,against,box.001,wall.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9366, -0.0310,  0.3488)
            (0.3502,  0.0828, -0.9330)
            (0.0000,  0.9961,  0.0884)>",269.711608886719
9094ea57-32f9-4de8-b78b-768850edad1a,5,sfg,scene3-sfg,against,shelf,wall,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.5605, -0.0590,  0.8260)
            (0.8281,  0.0400, -0.5591)
            (0.0000,  0.9975,  0.0713)>",275.860107421875
1a3e98ed-4ade-4111-87dc-82cdcac1b22f,5,sfg,scene3-sfg,against,table.001,wall,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.5671, -0.0939,  0.8183)
            (0.8236,  0.0646, -0.5634)
            (0.0000,  0.9935,  0.1140)>",279.542541503906
5a6aef81-8cf4-43f0-94de-d5d318fd7f27,5,sfg,scene3-sfg,against,bookshelf,wall.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 ( 0.9976, 0.0076, -0.0677)
            (-0.0681, 0.1109, -0.9915)
            ( 0.0000, 0.9938,  0.1111)>",284.807922363281
47d6c027-96ae-42e4-b53e-af0071e4f778,5,sfg,scene3-sfg,on top of,ball.001,jar,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.4715,  0.0429,  0.8808)
            (0.8818, -0.0229, -0.4710)
            (0.0000,  0.9988, -0.0486)>",303.38671875
fe00faf0-e7d3-4c8c-83b1-8d239dfa7e5d,5,sfg,scene3-sfg,on top of,jar,shelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.4785, -0.0150,  0.8779)
            (0.8780,  0.0082, -0.4785)
            (0.0000,  0.9999,  0.0171)>",305.102966308594
2eb47207-11cb-4472-a252-cb0f6de7f83f,5,sfg,scene3-sfg,on top of,notebook.001,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7082, -0.1024,  0.6985)
            (0.7059,  0.1028, -0.7008)
            (0.0000,  0.9894,  0.1451)>",308.685424804687
45431054-03e9-410f-b814-adfe16dd59d8,5,sfg,scene3-sfg,on top of,paper.002,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7096, -0.0963,  0.6980)
            (0.7045,  0.0970, -0.7030)
            (0.0000,  0.9907,  0.1366)>",311.284790039062
a7075b56-9991-410f-8b1d-30c83c38aa18,5,sfg,scene3-sfg,on top of,lamp,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7399, -0.0843,  0.6674)
            (0.6726,  0.0927, -0.7341)
            (0.0000,  0.9922,  0.1253)>",320.915771484375
6d9b9fa4-539c-4340-a725-6e83c3458a4a,5,sfg,scene3-sfg,on top of,mug.001,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7318, -0.0893,  0.6756)
            (0.6815,  0.0958, -0.7255)
            (0.0000,  0.9914,  0.1310)>",325.497985839844
92b32ff5-ef74-4b97-8b38-586ad39fd151,5,sfg,scene3-sfg,on top of,bowl,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8174, -0.1112,  0.5652)
            (0.5760,  0.1578, -0.8021)
            (0.0000,  0.9812,  0.1930)>",330.063537597656
de6a8e96-cdf4-4778-aef1-08a0965924b8,5,sfg,scene3-sfg,on top of,bowl_001,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8163, -0.1276,  0.5633)
            (0.5776,  0.1804, -0.7962)
            (0.0000,  0.9753,  0.2209)>",332.096374511719
ce9df133-0b84-43c5-a379-1d61c2c64f7f,5,sfg,scene3-sfg,on top of,cup,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8151, -0.1296,  0.5646)
            (0.5792,  0.1824, -0.7945)
            (0.0000,  0.9747,  0.2237)>",334.429138183594
10ad351d-6610-4c23-b5ce-f628fe7266ef,5,sfg,scene3-sfg,on top of,dish.001,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8824, -0.1131,  0.4567)
            (0.4704,  0.2121, -0.8566)
            (0.0000,  0.9707,  0.2404)>",337.061828613281
e92a04cf-5944-4f5c-af0a-6ce0e46fc3ac,5,sfg,scene3-sfg,on top of,goblet,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8243, -0.1282,  0.5514)
            (0.5661,  0.1867, -0.8029)
            (0.0000,  0.9741,  0.2265)>",342.84375
8d113d88-9cb2-42d7-9ab5-c4d376d68872,5,sfg,scene3-sfg,on top of,ball,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9824, -0.0202,  0.1856)
            (0.1867,  0.1064, -0.9767)
            (0.0000,  0.9942,  0.1083)>",348.925598144531
63bfbe9f-5738-4c29-8a6e-21f3a2a3bd39,5,sfg,scene3-sfg,on top of,mug,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9952, -0.0114,  0.0970)
            (0.0976,  0.1162, -0.9884)
            (0.0000,  0.9932,  0.1168)>",351.258361816406
ad155ed0-b77b-4601-b3bc-00ccb273c9e8,5,sfg,scene3-sfg,in,apple.000,bowl,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8619, -0.1078,  0.4955)
            (0.5071,  0.1832, -0.8422)
            (0.0000,  0.9772,  0.2126)>",365.738159179687
66add817-90cb-4142-92b8-902fd52fce09,5,sfg,scene3-sfg,in,apple.006,dish.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8996, -0.0952,  0.4261)
            (0.4366,  0.1963, -0.8780)
            (0.0000,  0.9760,  0.2181)>",368.204223632812
5853bf16-e35d-4f24-a64b-dc6ec1488e48,5,sfg,scene3-sfg,in,pear.004,bowl_001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8163, -0.1163,  0.5658)
            (0.5776,  0.1644, -0.7996)
            (0.0000,  0.9796,  0.2014)>",372.83642578125
d2312897-8e50-44f3-997c-d1712f51026d,5,sfg,scene3-sfg,in,banana.001,bowl_001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8116, -0.1193,  0.5718)
            (0.5841,  0.1657, -0.7946)
            (0.0000,  0.9790,  0.2042)>",375.785705566406
4aa75d78-c974-462a-9956-8bdb5efa1a89,5,sfg,scene3-sfg,in,apple.008,bowl_001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8105, -0.1163,  0.5741)
            (0.5857,  0.1609, -0.7944)
            (0.0000,  0.9801,  0.1986)>",378.468383789063
841450f7-cdc9-40d1-9c5c-f8ce08bca554,5,sfg,scene3-sfg,above,ball.001,shelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.4873, -0.0049,  0.8732)
            (0.8732,  0.0027, -0.4873)
            (0.0000,  1.0000,  0.0056)>",408.860961914063
bfaa41a6-c502-435a-a5b7-03858a3e9afa,5,sfg,scene3-sfg,above,mug,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9956, -0.0112,  0.0930)
            (0.0937,  0.1191, -0.9885)
            (0.0000,  0.9929,  0.1196)>",417.825439453125
925af95a-fda0-471b-8035-78952ac23516,5,sfg,scene3-sfg,above,ball,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9820, -0.0263,  0.1868)
            (0.1887,  0.1369, -0.9725)
            (0.0000,  0.9903,  0.1394)>",419.808288574219
7fc58486-4d35-46f2-b607-a2efd02437f1,5,sfg,scene3-sfg,above,light,Robot,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9098, -0.0272,  0.4140)
            (0.4148,  0.0596, -0.9079)
            (0.0000,  0.9979,  0.0656)>",428.739440917969
68ccc549-bd77-4927-ab0b-3bc09d65db4b,5,sfg,scene3-sfg,above,ceiling,Robot,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8987, -0.0150,  0.4381)
            (0.4384,  0.0307, -0.8983)
            (0.0000,  0.9995,  0.0342)>",431.905334472656
40966c74-4b31-496d-b5f5-24bd5e574121,5,sfg,scene3-sfg,above,window,bookshelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9627, -0.0247,  0.2693)
            (0.2704,  0.0878, -0.9588)
            (0.0000,  0.9959,  0.0912)>",438.453735351563
23cc7a6c-f169-4021-b1ee-00a3896668df,5,sfg,scene3-sfg,above,window,box.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8979, -0.0738,  0.4340)
            (0.4402,  0.1505, -0.8852)
            (0.0000,  0.9859,  0.1677)>",442.885986328125
ddb15eb8-b52b-4ef9-aa46-a75535766577,5,sfg,scene3-sfg,above,ceiling,Floor,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9816,  0.0223,  0.1893)
            (0.1906, -0.1149, -0.9749)
            (0.0000,  0.9932, -0.1170)>",452.28369140625
9622d77b-f154-4ece-8770-6dc4318fd454,5,sfg,scene3-sfg,under,bookshelf,window,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9492,  0.0261,  0.3133)
            (0.3144, -0.0787, -0.9461)
            (0.0000,  0.9966, -0.0829)>",465.047241210938
7e7989b0-139f-4752-979e-c7e0daf5b74b,5,sfg,scene3-sfg,under,Floor,ceiling,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9750,  0.1042,  0.1960)
            (0.2219, -0.4578, -0.8609)
            (0.0000,  0.8830, -0.4695)>",468.862976074219
fe8d9f7a-bbaa-426d-916e-78b252c226d6,5,sfg,scene3-sfg,under,table.001,shelf,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.6043, -0.0022,  0.7967)
            (0.7966,  0.0017, -0.6044)
            (0.0000,  1.0001,  0.0027)>",473.328552246094
09df76e3-aed2-4e5c-9913-a8b2fe0e68c9,5,sfg,scene3-sfg,under,chair,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7453, -0.1080,  0.6579)
            (0.6667,  0.1208, -0.7355)
            (0.0000,  0.9869,  0.1620)>",477.844116210938
c53c3018-c06b-45c1-9d75-620c7f086982,5,sfg,scene3-sfg,under,book.002,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8786, -0.1240,  0.4611)
            (0.4775,  0.2282, -0.8485)
            (0.0000,  0.9658,  0.2597)>",492.157287597656
a7eddcb3-2d35-41cf-b3b1-7f8bab957f0c,5,sfg,scene3-sfg,on top of,book.002,Floor,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9163, -0.1324,  0.3778)
            (0.4002,  0.3030, -0.8649)
            (0.0000,  0.9438,  0.3307)>",503.154602050781
7f054884-5b0b-4e55-a827-572090cfd9d4,5,sfg,scene3-sfg,on top of,banana.004,Floor,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9338, -0.1183,  0.3376)
            (0.3577,  0.3088, -0.8813)
            (0.0000,  0.9438,  0.3307)>",505.687316894531
ab435a02-f42b-40b6-8401-c1e3d2ceebd3,5,sfg,scene3-sfg,on top of,light,Robot,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9187, -0.0022,  0.3948)
            (0.3947,  0.0051, -0.9188)
            (0.0000,  1.0001,  0.0056)>",533.197265625
93ca1aaf-6715-457f-878c-8f74f04defcb,5,sfg,scene3-sfg,on top of,mug.002,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8208, -0.1230,  0.5577)
            (0.5710,  0.1767, -0.8017)
            (0.0000,  0.9766,  0.2153)>",549.210021972656
e7621aae-c2ea-4dee-9aca-918a0d468c85,5,sfg,scene3-sfg,on top of,Cube.002,Table,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.8718, -0.1177,  0.4754)
            (0.4897,  0.2095, -0.8463)
            (0.0000,  0.9708,  0.2404)>",563.506530761719
